0 9.9999999999999995475e-08
0.00200401 9.9999999999999995475e-08
0.00400802 9.9999999999999995475e-08
0.00601202 9.9999999999999995475e-08
0.00801603 9.9999999999999995475e-08
0.01002 9.9999999999999995475e-08
0.012024 9.9999999999999995475e-08
0.0140281 9.9999999999999995475e-08
0.0160321 9.9999999999999995475e-08
0.0180361 9.9999999999999995475e-08
0.0200401 9.9999999999999995475e-08
0.0220441 9.9999999999999995475e-08
0.0240481 9.9999999999999995475e-08
0.0260521 9.9999999999999995475e-08
0.0280561 9.9999999999999995475e-08
0.0300601 9.9999999999999995475e-08
0.0320641 9.9999999999999995475e-08
0.0340681 9.9999999999999995475e-08
0.0360721 9.9999999999999995475e-08
0.0380762 9.9999999999999995475e-08
0.0400802 9.9999999999999995475e-08
0.0420842 9.9999999999999995475e-08
0.0440882 9.9999999999999995475e-08
0.0460922 9.9999999999999995475e-08
0.0480962 9.9999999999999995475e-08
0.0501002 9.9999999999999995475e-08
0.0521042 9.9999999999999995475e-08
0.0541082 9.9999999999999995475e-08
0.0561122 9.9999999999999995475e-08
0.0581162 9.9999999999999995475e-08
0.0601202 9.9999999999999995475e-08
0.0621242 9.9999999999999995475e-08
0.0641283 9.9999999999999995475e-08
0.0661323 9.9999999999999995475e-08
0.0681363 9.9999999999999995475e-08
0.0701403 9.9999999999999995475e-08
0.0721443 9.9999999999999995475e-08
0.0741483 9.9999999999999995475e-08
0.0761523 9.9999999999999995475e-08
0.0781563 9.9999999999999995475e-08
0.0801603 9.9999999999999995475e-08
0.0821643 9.9999999999999995475e-08
0.0841683 9.9999999999999995475e-08
0.0861723 9.9999999999999995475e-08
0.0881764 9.9999999999999995475e-08
0.0901804 9.9999999999999995475e-08
0.0921844 9.9999999999999995475e-08
0.0941884 9.9999999999999995475e-08
0.0961924 9.9999999999999995475e-08
0.0981964 9.9999999999999995475e-08
0.1002 9.9999999999999995475e-08
0.102204 9.9999999999999995475e-08
0.104208 9.9999999999999995475e-08
0.106212 9.9999999999999995475e-08
0.108216 9.9999999999999995475e-08
0.11022 9.9999999999999995475e-08
0.112224 9.9999999999999995475e-08
0.114228 9.9999999999999995475e-08
0.116232 9.9999999999999995475e-08
0.118236 9.9999999999999995475e-08
0.12024 9.9999999999999995475e-08
0.122244 9.9999999999999995475e-08
0.124248 9.9999999999999995475e-08
0.126253 9.9999999999999995475e-08
0.128257 9.9999999999999995475e-08
0.130261 9.9999999999999995475e-08
0.132265 9.9999999999999995475e-08
0.134269 9.9999999999999995475e-08
0.136273 9.9999999999999995475e-08
0.138277 9.9999999999999995475e-08
0.140281 9.9999999999999995475e-08
0.142285 9.9999999999999995475e-08
0.144289 9.9999999999999995475e-08
0.146293 9.9999999999999995475e-08
0.148297 9.9999999999999995475e-08
0.150301 9.9999999999999995475e-08
0.152305 9.9999999999999995475e-08
0.154309 9.9999999999999995475e-08
0.156313 9.9999999999999995475e-08
0.158317 9.9999999999999995475e-08
0.160321 9.9999999999999995475e-08
0.162325 9.9999999999999995475e-08
0.164329 9.9999999999999995475e-08
0.166333 9.9999999999999995475e-08
0.168337 9.9999999999999995475e-08
0.170341 9.9999999999999995475e-08
0.172345 9.9999999999999995475e-08
0.174349 9.9999999999999995475e-08
0.176353 9.9999999999999995475e-08
0.178357 9.9999999999999995475e-08
0.180361 9.9999999999999995475e-08
0.182365 9.9999999999999995475e-08
0.184369 9.9999999999999995475e-08
0.186373 9.9999999999999995475e-08
0.188377 9.9999999999999995475e-08
0.190381 9.9999999999999995475e-08
0.192385 9.9999999999999995475e-08
0.194389 9.9999999999999995475e-08
0.196393 9.9999999999999995475e-08
0.198397 9.9999999999999995475e-08
0.200401 9.9999999999999995475e-08
0.202405 9.9999999999999995475e-08
0.204409 9.9999999999999995475e-08
0.206413 9.9999999999999995475e-08
0.208417 9.9999999999999995475e-08
0.210421 9.9999999999999995475e-08
0.212425 9.9999999999999995475e-08
0.214429 9.9999999999999995475e-08
0.216433 9.9999999999999995475e-08
0.218437 9.9999999999999995475e-08
0.220441 9.9999999999999995475e-08
0.222445 9.9999999999999995475e-08
0.224449 9.9999999999999995475e-08
0.226453 9.9999999999999995475e-08
0.228457 9.9999999999999995475e-08
0.230461 9.9999999999999995475e-08
0.232465 9.9999999999999995475e-08
0.234469 9.9999999999999995475e-08
0.236473 9.9999999999999995475e-08
0.238477 9.9999999999999995475e-08
0.240481 9.9999999999999995475e-08
0.242485 9.9999999999999995475e-08
0.244489 9.9999999999999995475e-08
0.246493 9.9999999999999995475e-08
0.248497 9.9999999999999995475e-08
0.250501 9.9999999999999995475e-08
0.252505 9.9999999999999995475e-08
0.254509 9.9999999999999995475e-08
0.256513 9.9999999999999995475e-08
0.258517 9.9999999999999995475e-08
0.260521 9.9999999999999995475e-08
0.262525 9.9999999999999995475e-08
0.264529 9.9999999999999995475e-08
0.266533 9.9999999999999995475e-08
0.268537 9.9999999999999995475e-08
0.270541 9.9999999999999995475e-08
0.272545 9.9999999999999995475e-08
0.274549 9.9999999999999995475e-08
